,city,st_date,week,year,cases,lat,lon,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
151,Tamil Nadu,12-01-2016 00:00,2,2016,5,9.3079528,78.4562606,32.88442,23.01668,0,42.21075113,66.40820312,23.01668,23.01668,18.49999973,21.98714256,23.0414287,24.07000024,20.25285721,24.57142857,23.01668,20.91142872,0,0,0,1.9,2.825,13.02857143,2.566666667,13.86666667,7.9,21.61428571,32.88442,32.88442,30.12999998,31.55999974,30.225714,30.30714253,26.64857156,34.00857108,32.88442,31.38428525,42.21075113,34.13442993,47.5169665,51.19994409,81.09374509,83.45446668,70.61711629,59.76909574,25.27549635,54.6947089,66.40820312,71.10237122,83.6376855,83.68326024,88.22325788,93.50051226,84.38258144,77.09586225,81.08097403,75.72643498
152,Tamil Nadu,20-01-2016 00:00,3,2016,28,9.0160228,77.6417997,32.36714281,22.91285706,7.2,40.03299086,68.13137872,22.91285706,23.01668,23.01668,18.49999973,21.98714256,23.0414287,24.07000024,20.25285721,24.57142857,23.01668,7.2,0,0,0,1.9,2.825,13.02857143,2.566666667,13.86666667,7.9,32.36714281,32.88442,32.88442,30.12999998,31.55999974,30.225714,30.30714253,26.64857156,34.00857108,32.88442,40.03299086,42.21075113,34.13442993,47.5169665,51.19994409,81.09374509,83.45446668,70.61711629,59.76909574,25.27549635,68.13137872,66.40820312,71.10237122,83.6376855,83.68326024,88.22325788,93.50051226,84.38258144,77.09586225,81.08097403
153,Tamil Nadu,1899-12-31 00:00:00,4,2016,32,8.7139126,77.7566523,33.00857162,23.89999989,0.2,43.10641534,70.48935808,23.89999989,22.91285706,23.01668,23.01668,18.49999973,21.98714256,23.0414287,24.07000024,20.25285721,24.57142857,0.2,7.2,0,0,0,1.9,2.825,13.02857143,2.566666667,13.86666667,33.00857162,32.36714281,32.88442,32.88442,30.12999998,31.55999974,30.225714,30.30714253,26.64857156,34.00857108,43.10641534,40.03299086,42.21075113,34.13442993,47.5169665,51.19994409,81.09374509,83.45446668,70.61711629,59.76909574,70.48935808,68.13137872,66.40820312,71.10237122,83.6376855,83.68326024,88.22325788,93.50051226,84.38258144,77.09586225
154,Tamil Nadu,02-02-2016 00:00,6,2016,13,8.7237805,77.7483793,33.79857091,23.35571425,0,34.90247618,69.76069859,23.35571425,23.89999989,22.91285706,23.01668,23.01668,18.49999973,21.98714256,23.0414287,24.07000024,20.25285721,0,0.2,7.2,0,0,0,1.9,2.825,13.02857143,2.566666667,33.79857091,33.00857162,32.36714281,32.88442,32.88442,30.12999998,31.55999974,30.225714,30.30714253,26.64857156,34.90247618,43.10641534,40.03299086,42.21075113,34.13442993,47.5169665,51.19994409,81.09374509,83.45446668,70.61711629,69.76069859,70.48935808,68.13137872,66.40820312,71.10237122,83.6376855,83.68326024,88.22325788,93.50051226,84.38258144
155,Tamil Nadu,03-02-2016 00:00,8,2016,19,9.6523642,78.0694722,33.43142864,23.24428586,0,17.82063452,64.97333854,23.24428586,23.35571425,23.89999989,22.91285706,23.01668,23.01668,18.49999973,21.98714256,23.0414287,24.07000024,0,0,0.2,7.2,0,0,0,1.9,2.825,13.02857143,33.43142864,33.79857091,33.00857162,32.36714281,32.88442,32.88442,30.12999998,31.55999974,30.225714,30.30714253,17.82063452,34.90247618,43.10641534,40.03299086,42.21075113,34.13442993,47.5169665,51.19994409,81.09374509,83.45446668,64.97333854,69.76069859,70.48935808,68.13137872,66.40820312,71.10237122,83.6376855,83.68326024,88.22325788,93.50051226
156,Tamil Nadu,12-03-2016 00:00,11,2016,7,13.5279848,74.9227021,34.14571381,20.03571429,0,10.25059605,66.48250471,20.03571429,23.24428586,23.35571425,23.89999989,22.91285706,23.01668,23.01668,18.49999973,21.98714256,23.0414287,0,0,0,0.2,7.2,0,0,0,1.9,2.825,34.14571381,33.43142864,33.79857091,33.00857162,32.36714281,32.88442,32.88442,30.12999998,31.55999974,30.225714,10.25059605,17.82063452,34.90247618,43.10641534,40.03299086,42.21075113,34.13442993,47.5169665,51.19994409,81.09374509,66.48250471,64.97333854,69.76069859,70.48935808,68.13137872,66.40820312,71.10237122,83.6376855,83.68326024,88.22325788
157,Tamil Nadu,06-03-2016 00:00,22,2016,92,9.4781943,78.2004604,33.47428622,24.19571441,8.16,34.75588195,58.05104882,24.19571441,20.03571429,23.24428586,23.35571425,23.89999989,22.91285706,23.01668,23.01668,18.49999973,21.98714256,8.16,0,0,0,0.2,7.2,0,0,0,1.9,33.47428622,34.14571381,33.43142864,33.79857091,33.00857162,32.36714281,32.88442,32.88442,30.12999998,31.55999974,34.75588195,10.25059605,17.82063452,34.90247618,43.10641534,40.03299086,42.21075113,34.13442993,47.5169665,51.19994409,58.05104882,66.48250471,64.97333854,69.76069859,70.48935808,68.13137872,66.40820312,71.10237122,83.6376855,83.68326024
158,Tamil Nadu,22-07-2016 00:00,31,2016,32,13.1315756,79.780054,32.74571419,24.60571398,4.266666667,49.53166351,63.5091035,24.60571398,24.19571441,20.03571429,23.24428586,23.35571425,23.89999989,22.91285706,23.01668,23.01668,18.49999973,4.266666667,8.16,0,0,0,0.2,7.2,0,0,0,32.74571419,33.47428622,34.14571381,33.43142864,33.79857091,33.00857162,32.36714281,32.88442,32.88442,30.12999998,49.53166351,34.75588195,10.25059605,17.82063452,34.90247618,43.10641534,40.03299086,42.21075113,34.13442993,47.5169665,63.5091035,58.05104882,66.48250471,64.97333854,69.76069859,70.48935808,68.13137872,66.40820312,71.10237122,83.6376855
159,Tamil Nadu,09-08-2016 00:00,36,2016,56,10.7737016,79.1413541,34.90285764,25.67428562,4.566666667,53.69145775,58.22115599,25.67428562,24.60571398,24.19571441,20.03571429,23.24428586,23.35571425,23.89999989,22.91285706,23.01668,23.01668,4.566666667,4.266666667,8.16,0,0,0,0.2,7.2,0,0,34.90285764,32.74571419,33.47428622,34.14571381,33.43142864,33.79857091,33.00857162,32.36714281,32.88442,32.88442,53.69145775,49.53166351,34.75588195,10.25059605,17.82063452,34.90247618,43.10641534,40.03299086,42.21075113,34.13442993,58.22115599,63.5091035,58.05104882,66.48250471,64.97333854,69.76069859,70.48935808,68.13137872,66.40820312,71.10237122
160,Tamil Nadu,15-09-2016 00:00,39,2016,99,9.545618,78.6944707,34.40571485,24.79571424,5.7,27.37601201,65.73763766,24.79571424,25.67428562,24.60571398,24.19571441,20.03571429,23.24428586,23.35571425,23.89999989,22.91285706,23.01668,5.7,4.566666667,4.266666667,8.16,0,0,0,0.2,7.2,0,34.40571485,34.90285764,32.74571419,33.47428622,34.14571381,33.43142864,33.79857091,33.00857162,32.36714281,32.88442,27.37601201,53.69145775,49.53166351,34.75588195,10.25059605,17.82063452,34.90247618,43.10641534,40.03299086,42.21075113,65.73763766,58.22115599,63.5091035,58.05104882,66.48250471,64.97333854,69.76069859,70.48935808,68.13137872,66.40820312
161,Tamil Nadu,27-09-2016 00:00,40,2016,11,10.4452328,78.4405809,35.45571463,25.11142867,6.35,4.772051771,52.8708071,25.11142867,24.79571424,25.67428562,24.60571398,24.19571441,20.03571429,23.24428586,23.35571425,23.89999989,22.91285706,6.35,5.7,4.566666667,4.266666667,8.16,0,0,0,0.2,7.2,35.45571463,34.40571485,34.90285764,32.74571419,33.47428622,34.14571381,33.43142864,33.79857091,33.00857162,32.36714281,4.772051771,27.37601201,53.69145775,49.53166351,34.75588195,10.25059605,17.82063452,34.90247618,43.10641534,40.03299086,52.8708071,65.73763766,58.22115599,63.5091035,58.05104882,66.48250471,64.97333854,69.76069859,70.48935808,68.13137872
162,Tamil Nadu,24-11-2016 00:00,47,2016,24,9.3614013,78.8407237,32.88442,23.01668,4.925,26.75704139,79.37177604,23.01668,25.11142867,24.79571424,25.67428562,24.60571398,24.19571441,20.03571429,23.24428586,23.35571425,23.89999989,4.925,6.35,5.7,4.566666667,4.266666667,8.16,0,0,0,0.2,32.88442,35.45571463,34.40571485,34.90285764,32.74571419,33.47428622,34.14571381,33.43142864,33.79857091,33.00857162,26.75704139,4.772051771,27.37601201,53.69145775,49.53166351,34.75588195,10.25059605,17.82063452,34.90247618,43.10641534,79.37177604,52.8708071,65.73763766,58.22115599,63.5091035,58.05104882,66.48250471,64.97333854,69.76069859,70.48935808
163,Tamil Nadu,27-12-2016 00:00,52,2016,19,9.8354454,78.871257,29.96428571,20.70142855,2.6,9.276485125,67.13791275,20.70142855,23.01668,25.11142867,24.79571424,25.67428562,24.60571398,24.19571441,20.03571429,23.24428586,23.35571425,2.6,4.925,6.35,5.7,4.566666667,4.266666667,8.16,0,0,0,29.96428571,32.88442,35.45571463,34.40571485,34.90285764,32.74571419,33.47428622,34.14571381,33.43142864,33.79857091,9.276485125,26.75704139,4.772051771,27.37601201,53.69145775,49.53166351,34.75588195,10.25059605,17.82063452,34.90247618,67.13791275,79.37177604,52.8708071,65.73763766,58.22115599,63.5091035,58.05104882,66.48250471,64.97333854,69.76069859
164,Tamil Nadu,01-07-2017 00:00,1,2017,21,12.2252841,79.0746957,29.99285698,16.7514286,0,10.22389479,67.12094116,16.7514286,20.70142855,23.01668,25.11142867,24.79571424,25.67428562,24.60571398,24.19571441,20.03571429,23.24428586,0,2.6,4.925,6.35,5.7,4.566666667,4.266666667,8.16,0,0,29.99285698,29.96428571,32.88442,35.45571463,34.40571485,34.90285764,32.74571419,33.47428622,34.14571381,33.43142864,10.22389479,9.276485125,26.75704139,4.772051771,27.37601201,53.69145775,49.53166351,34.75588195,10.25059605,17.82063452,67.12094116,67.13791275,79.37177604,52.8708071,65.73763766,58.22115599,63.5091035,58.05104882,66.48250471,64.97333854
165,Tamil Nadu,01-01-2017 00:00,1,2017,27,9.5680116,77.9624435,31.51857158,20.81857136,0,2.752336907,60.99984796,20.81857136,16.7514286,20.70142855,23.01668,25.11142867,24.79571424,25.67428562,24.60571398,24.19571441,20.03571429,0,0,2.6,4.925,6.35,5.7,4.566666667,4.266666667,8.16,0,31.51857158,29.99285698,29.96428571,32.88442,35.45571463,34.40571485,34.90285764,32.74571419,33.47428622,34.14571381,2.752336907,10.22389479,9.276485125,26.75704139,4.772051771,27.37601201,53.69145775,49.53166351,34.75588195,10.25059605,60.99984796,67.12094116,67.13791275,79.37177604,52.8708071,65.73763766,58.22115599,63.5091035,58.05104882,66.48250471
166,Tamil Nadu,01-11-2017 00:00,2,2017,65,9.5454675,78.6035507,30.06142889,19.66714287,0,0.069751518,65.09513637,19.66714287,20.81857136,16.7514286,20.70142855,23.01668,25.11142867,24.79571424,25.67428562,24.60571398,24.19571441,0,0,0,2.6,4.925,6.35,5.7,4.566666667,4.266666667,8.16,30.06142889,31.51857158,29.99285698,29.96428571,32.88442,35.45571463,34.40571485,34.90285764,32.74571419,33.47428622,0.069751518,2.752336907,10.22389479,9.276485125,26.75704139,4.772051771,27.37601201,53.69145775,49.53166351,34.75588195,65.09513637,60.99984796,67.12094116,67.13791275,79.37177604,52.8708071,65.73763766,58.22115599,63.5091035,58.05104882
167,Tamil Nadu,01-12-2017 00:00,2,2017,142,9.0778543,77.3451861,31.42714282,21.48857144,0,12.7452275,65.56016595,21.48857144,19.66714287,20.81857136,16.7514286,20.70142855,23.01668,25.11142867,24.79571424,25.67428562,24.60571398,0,0,0,0,2.6,4.925,6.35,5.7,4.566666667,4.266666667,31.42714282,30.06142889,31.51857158,29.99285698,29.96428571,32.88442,35.45571463,34.40571485,34.90285764,32.74571419,12.7452275,0.069751518,2.752336907,10.22389479,9.276485125,26.75704139,4.772051771,27.37601201,53.69145775,49.53166351,65.56016595,65.09513637,60.99984796,67.12094116,67.13791275,79.37177604,52.8708071,65.73763766,58.22115599,63.5091035
168,Tamil Nadu,21-02-2017 00:00,8,2017,13,9.545618,78.6944707,32.30285781,20.42285701,0,1.844905078,71.86061968,20.42285701,21.48857144,19.66714287,20.81857136,16.7514286,20.70142855,23.01668,25.11142867,24.79571424,25.67428562,0,0,0,0,0,2.6,4.925,6.35,5.7,4.566666667,32.30285781,31.42714282,30.06142889,31.51857158,29.99285698,29.96428571,32.88442,35.45571463,34.40571485,34.90285764,1.844905078,12.7452275,0.069751518,2.752336907,10.22389479,9.276485125,26.75704139,4.772051771,27.37601201,53.69145775,71.86061968,65.56016595,65.09513637,60.99984796,67.12094116,67.13791275,79.37177604,52.8708071,65.73763766,58.22115599
169,Tamil Nadu,03-10-2017 00:00,10,2017,14,9.4103372,78.6288792,33.13999993,23.72714288,8.7,11.54540281,79.68955558,23.72714288,20.42285701,21.48857144,19.66714287,20.81857136,16.7514286,20.70142855,23.01668,25.11142867,24.79571424,8.7,0,0,0,0,0,2.6,4.925,6.35,5.7,33.13999993,32.30285781,31.42714282,30.06142889,31.51857158,29.99285698,29.96428571,32.88442,35.45571463,34.40571485,11.54540281,1.844905078,12.7452275,0.069751518,2.752336907,10.22389479,9.276485125,26.75704139,4.772051771,27.37601201,79.68955558,71.86061968,65.56016595,65.09513637,60.99984796,67.12094116,67.13791275,79.37177604,52.8708071,65.73763766
170,Tamil Nadu,21-03-2017 00:00,12,2017,34,10.4538901,77.48618,33.77428654,21.35571425,6.3,7.820072549,64.42826353,21.35571425,23.72714288,20.42285701,21.48857144,19.66714287,20.81857136,16.7514286,20.70142855,23.01668,25.11142867,6.3,8.7,0,0,0,0,0,2.6,4.925,6.35,33.77428654,33.13999993,32.30285781,31.42714282,30.06142889,31.51857158,29.99285698,29.96428571,32.88442,35.45571463,7.820072549,11.54540281,1.844905078,12.7452275,0.069751518,2.752336907,10.22389479,9.276485125,26.75704139,4.772051771,64.42826353,79.68955558,71.86061968,65.56016595,65.09513637,60.99984796,67.12094116,67.13791275,79.37177604,52.8708071
171,Tamil Nadu,24-03-2017 00:00,12,2017,35,12.233226,78.8002162,36.298572,22.46142823,0,4.215036889,60.17696163,22.46142823,21.35571425,23.72714288,20.42285701,21.48857144,19.66714287,20.81857136,16.7514286,20.70142855,23.01668,0,6.3,8.7,0,0,0,0,0,2.6,4.925,36.298572,33.77428654,33.13999993,32.30285781,31.42714282,30.06142889,31.51857158,29.99285698,29.96428571,32.88442,4.215036889,7.820072549,11.54540281,1.844905078,12.7452275,0.069751518,2.752336907,10.22389479,9.276485125,26.75704139,60.17696163,64.42826353,79.68955558,71.86061968,65.56016595,65.09513637,60.99984796,67.12094116,67.13791275,79.37177604
172,Tamil Nadu,28-03-2017 00:00,13,2017,42,10.05997,78.1765748,34.3857133,23.64857183,0,7.275344303,58.02917535,23.64857183,22.46142823,21.35571425,23.72714288,20.42285701,21.48857144,19.66714287,20.81857136,16.7514286,20.70142855,0,0,6.3,8.7,0,0,0,0,0,2.6,34.3857133,36.298572,33.77428654,33.13999993,32.30285781,31.42714282,30.06142889,31.51857158,29.99285698,29.96428571,7.275344303,4.215036889,7.820072549,11.54540281,1.844905078,12.7452275,0.069751518,2.752336907,10.22389479,9.276485125,58.02917535,60.17696163,64.42826353,79.68955558,71.86061968,65.56016595,65.09513637,60.99984796,67.12094116,67.13791275
173,Tamil Nadu,28-05-2017 00:00,21,2017,23,10.6011547,79.7982703,37.31714249,27.59285709,0,14.56349341,68.98357664,27.59285709,23.64857183,22.46142823,21.35571425,23.72714288,20.42285701,21.48857144,19.66714287,20.81857136,16.7514286,0,0,0,6.3,8.7,0,0,0,0,0,37.31714249,34.3857133,36.298572,33.77428654,33.13999993,32.30285781,31.42714282,30.06142889,31.51857158,29.99285698,14.56349341,7.275344303,4.215036889,7.820072549,11.54540281,1.844905078,12.7452275,0.069751518,2.752336907,10.22389479,68.98357664,58.02917535,60.17696163,64.42826353,79.68955558,71.86061968,65.56016595,65.09513637,60.99984796,67.12094116
174,Tamil Nadu,21-04-2017 00:00,22,2017,18,8.1110875,77.4597565,32.88442,23.01668,7.333333333,28.93342,85.77516283,23.01668,27.59285709,23.64857183,22.46142823,21.35571425,23.72714288,20.42285701,21.48857144,19.66714287,20.81857136,7.333333333,0,0,0,6.3,8.7,0,0,0,0,32.88442,37.31714249,34.3857133,36.298572,33.77428654,33.13999993,32.30285781,31.42714282,30.06142889,31.51857158,28.93342,14.56349341,7.275344303,4.215036889,7.820072549,11.54540281,1.844905078,12.7452275,0.069751518,2.752336907,85.77516283,68.98357664,58.02917535,60.17696163,64.42826353,79.68955558,71.86061968,65.56016595,65.09513637,60.99984796
175,Tamil Nadu,16-06-2017 00:00,24,2017,19,10.5861922,78.3710775,32.06142862,22.82857132,0,2.408004856,62.55319868,22.82857132,23.01668,27.59285709,23.64857183,22.46142823,21.35571425,23.72714288,20.42285701,21.48857144,19.66714287,0,7.333333333,0,0,0,6.3,8.7,0,0,0,32.06142862,32.88442,37.31714249,34.3857133,36.298572,33.77428654,33.13999993,32.30285781,31.42714282,30.06142889,2.408004856,28.93342,14.56349341,7.275344303,4.215036889,7.820072549,11.54540281,1.844905078,12.7452275,0.069751518,62.55319868,85.77516283,68.98357664,58.02917535,60.17696163,64.42826353,79.68955558,71.86061968,65.56016595,65.09513637
176,Tamil Nadu,13-06-2017 00:00,24,2017,13,12.3044132,78.7959898,34.28142875,24.24000004,0,18.40816841,62.49479239,24.24000004,22.82857132,23.01668,27.59285709,23.64857183,22.46142823,21.35571425,23.72714288,20.42285701,21.48857144,0,0,7.333333333,0,0,0,6.3,8.7,0,0,34.28142875,32.06142862,32.88442,37.31714249,34.3857133,36.298572,33.77428654,33.13999993,32.30285781,31.42714282,18.40816841,2.408004856,28.93342,14.56349341,7.275344303,4.215036889,7.820072549,11.54540281,1.844905078,12.7452275,62.49479239,62.55319868,85.77516283,68.98357664,58.02917535,60.17696163,64.42826353,79.68955558,71.86061968,65.56016595
177,Tamil Nadu,19-06-2017 00:00,25,2017,18,11.5781247,77.9581475,31.08571407,21.59142848,3.55,32.60579865,64.92987769,21.59142848,24.24000004,22.82857132,23.01668,27.59285709,23.64857183,22.46142823,21.35571425,23.72714288,20.42285701,3.55,0,0,7.333333333,0,0,0,6.3,8.7,0,31.08571407,34.28142875,32.06142862,32.88442,37.31714249,34.3857133,36.298572,33.77428654,33.13999993,32.30285781,32.60579865,18.40816841,2.408004856,28.93342,14.56349341,7.275344303,4.215036889,7.820072549,11.54540281,1.844905078,64.92987769,62.49479239,62.55319868,85.77516283,68.98357664,58.02917535,60.17696163,64.42826353,79.68955558,71.86061968
178,Tamil Nadu,21-06-2017 00:00,25,2017,26,12.2686923,78.9411989,34.52714321,23.65571485,4.9,15.04415719,60.29315949,23.65571485,21.59142848,24.24000004,22.82857132,23.01668,27.59285709,23.64857183,22.46142823,21.35571425,23.72714288,4.9,3.55,0,0,7.333333333,0,0,0,6.3,8.7,34.52714321,31.08571407,34.28142875,32.06142862,32.88442,37.31714249,34.3857133,36.298572,33.77428654,33.13999993,15.04415719,32.60579865,18.40816841,2.408004856,28.93342,14.56349341,7.275344303,4.215036889,7.820072549,11.54540281,60.29315949,64.92987769,62.49479239,62.55319868,85.77516283,68.98357664,58.02917535,60.17696163,64.42826353,79.68955558
179,Tamil Nadu,07-11-2017 00:00,28,2017,19,10.106391,78.8473541,34.38999939,25.18428585,9.5,26.35163037,62.5707768,25.18428585,23.65571485,21.59142848,24.24000004,22.82857132,23.01668,27.59285709,23.64857183,22.46142823,21.35571425,9.5,4.9,3.55,0,0,7.333333333,0,0,0,6.3,34.38999939,34.52714321,31.08571407,34.28142875,32.06142862,32.88442,37.31714249,34.3857133,36.298572,33.77428654,26.35163037,15.04415719,32.60579865,18.40816841,2.408004856,28.93342,14.56349341,7.275344303,4.215036889,7.820072549,62.5707768,60.29315949,64.92987769,62.49479239,62.55319868,85.77516283,68.98357664,58.02917535,60.17696163,64.42826353
180,Tamil Nadu,15-07-2017 00:00,28,2017,37,8.7139126,77.7566523,33.41571481,25.00428554,0,0.107779444,57.60239955,25.00428554,25.18428585,23.65571485,21.59142848,24.24000004,22.82857132,23.01668,27.59285709,23.64857183,22.46142823,0,9.5,4.9,3.55,0,0,7.333333333,0,0,0,33.41571481,34.38999939,34.52714321,31.08571407,34.28142875,32.06142862,32.88442,37.31714249,34.3857133,36.298572,0.107779444,26.35163037,15.04415719,32.60579865,18.40816841,2.408004856,28.93342,14.56349341,7.275344303,4.215036889,57.60239955,62.5707768,60.29315949,64.92987769,62.49479239,62.55319868,85.77516283,68.98357664,58.02917535,60.17696163
181,Tamil Nadu,17-07-2017 00:00,29,2017,37,8.7139126,77.7566523,33.44714301,24.87714304,0,0.074065826,61.89241573,24.87714304,25.00428554,25.18428585,23.65571485,21.59142848,24.24000004,22.82857132,23.01668,27.59285709,23.64857183,0,0,9.5,4.9,3.55,0,0,7.333333333,0,0,33.44714301,33.41571481,34.38999939,34.52714321,31.08571407,34.28142875,32.06142862,32.88442,37.31714249,34.3857133,0.074065826,0.107779444,26.35163037,15.04415719,32.60579865,18.40816841,2.408004856,28.93342,14.56349341,7.275344303,61.89241573,57.60239955,62.5707768,60.29315949,64.92987769,62.49479239,62.55319868,85.77516283,68.98357664,58.02917535
182,Tamil Nadu,31-07-2017 00:00,31,2017,49,10.045893,78.087053,32.27571378,24.18714305,5.533333333,29.39608996,64.00342342,24.18714305,24.87714304,25.00428554,25.18428585,23.65571485,21.59142848,24.24000004,22.82857132,23.01668,27.59285709,5.533333333,0,0,9.5,4.9,3.55,0,0,7.333333333,0,32.27571378,33.44714301,33.41571481,34.38999939,34.52714321,31.08571407,34.28142875,32.06142862,32.88442,37.31714249,29.39608996,0.074065826,0.107779444,26.35163037,15.04415719,32.60579865,18.40816841,2.408004856,28.93342,14.56349341,64.00342342,61.89241573,57.60239955,62.5707768,60.29315949,64.92987769,62.49479239,62.55319868,85.77516283,68.98357664
183,Tamil Nadu,16-08-2017 00:00,33,2017,20,13.2080746,79.8761553,32.74285752,24.29428591,15.725,58.61751709,80.13107736,24.29428591,24.18714305,24.87714304,25.00428554,25.18428585,23.65571485,21.59142848,24.24000004,22.82857132,23.01668,15.725,5.533333333,0,0,9.5,4.9,3.55,0,0,7.333333333,32.74285752,32.27571378,33.44714301,33.41571481,34.38999939,34.52714321,31.08571407,34.28142875,32.06142862,32.88442,58.61751709,29.39608996,0.074065826,0.107779444,26.35163037,15.04415719,32.60579865,18.40816841,2.408004856,28.93342,80.13107736,64.00342342,61.89241573,57.60239955,62.5707768,60.29315949,64.92987769,62.49479239,62.55319868,85.77516283
184,Tamil Nadu,18-09-2017 00:00,38,2017,36,13.4098355,80.1262143,32.88442,23.01668,26.85,30.91284294,71.8332416,23.01668,24.29428591,24.18714305,24.87714304,25.00428554,25.18428585,23.65571485,21.59142848,24.24000004,22.82857132,26.85,15.725,5.533333333,0,0,9.5,4.9,3.55,0,0,32.88442,32.74285752,32.27571378,33.44714301,33.41571481,34.38999939,34.52714321,31.08571407,34.28142875,32.06142862,30.91284294,58.61751709,29.39608996,0.074065826,0.107779444,26.35163037,15.04415719,32.60579865,18.40816841,2.408004856,71.8332416,80.13107736,64.00342342,61.89241573,57.60239955,62.5707768,60.29315949,64.92987769,62.49479239,62.55319868
185,Tamil Nadu,27-09-2017 00:00,39,2017,77,9.9702208,77.863169,31.31999997,23.47000013,10.1,47.46968569,63.92652076,23.47000013,23.01668,24.29428591,24.18714305,24.87714304,25.00428554,25.18428585,23.65571485,21.59142848,24.24000004,10.1,26.85,15.725,5.533333333,0,0,9.5,4.9,3.55,0,31.31999997,32.88442,32.74285752,32.27571378,33.44714301,33.41571481,34.38999939,34.52714321,31.08571407,34.28142875,47.46968569,30.91284294,58.61751709,29.39608996,0.074065826,0.107779444,26.35163037,15.04415719,32.60579865,18.40816841,63.92652076,71.8332416,80.13107736,64.00342342,61.89241573,57.60239955,62.5707768,60.29315949,64.92987769,62.49479239
186,Tamil Nadu,10-07-2017 00:00,40,2017,47,13.185037,80.0562864,32.52714239,24.04714257,27.76,75.49812444,83.41009086,24.04714257,23.47000013,23.01668,24.29428591,24.18714305,24.87714304,25.00428554,25.18428585,23.65571485,21.59142848,27.76,10.1,26.85,15.725,5.533333333,0,0,9.5,4.9,3.55,32.52714239,31.31999997,32.88442,32.74285752,32.27571378,33.44714301,33.41571481,34.38999939,34.52714321,31.08571407,75.49812444,47.46968569,30.91284294,58.61751709,29.39608996,0.074065826,0.107779444,26.35163037,15.04415719,32.60579865,83.41009086,63.92652076,71.8332416,80.13107736,64.00342342,61.89241573,57.60239955,62.5707768,60.29315949,64.92987769
187,Tamil Nadu,18-02-2018 00:00,8,2018,15,10.1178466,78.7925107,31.52714293,20.50714302,0,0.813209499,66.62675803,20.50714302,24.04714257,23.47000013,23.01668,24.29428591,24.18714305,24.87714304,25.00428554,25.18428585,23.65571485,0,27.76,10.1,26.85,15.725,5.533333333,0,0,9.5,4.9,31.52714293,32.52714239,31.31999997,32.88442,32.74285752,32.27571378,33.44714301,33.41571481,34.38999939,34.52714321,0.813209499,75.49812444,47.46968569,30.91284294,58.61751709,29.39608996,0.074065826,0.107779444,26.35163037,15.04415719,66.62675803,83.41009086,63.92652076,71.8332416,80.13107736,64.00342342,61.89241573,57.60239955,62.5707768,60.29315949
188,Tamil Nadu,16-02-2018 00:00,8,2018,17,11.1525755,77.2108595,30.83571434,16.79714285,0,7.603596847,57.25250299,16.79714285,20.50714302,24.04714257,23.47000013,23.01668,24.29428591,24.18714305,24.87714304,25.00428554,25.18428585,0,0,27.76,10.1,26.85,15.725,5.533333333,0,0,9.5,30.83571434,31.52714293,32.52714239,31.31999997,32.88442,32.74285752,32.27571378,33.44714301,33.41571481,34.38999939,7.603596847,0.813209499,75.49812444,47.46968569,30.91284294,58.61751709,29.39608996,0.074065826,0.107779444,26.35163037,57.25250299,66.62675803,83.41009086,63.92652076,71.8332416,80.13107736,64.00342342,61.89241573,57.60239955,62.5707768
189,Tamil Nadu,08-06-2018 00:00,23,2018,17,10.23988,77.7838445,31.71142851,23.87857165,9.6,46.6131243,73.82368142,23.87857165,16.79714285,20.50714302,24.04714257,23.47000013,23.01668,24.29428591,24.18714305,24.87714304,25.00428554,9.6,0,0,27.76,10.1,26.85,15.725,5.533333333,0,0,31.71142851,30.83571434,31.52714293,32.52714239,31.31999997,32.88442,32.74285752,32.27571378,33.44714301,33.41571481,46.6131243,7.603596847,0.813209499,75.49812444,47.46968569,30.91284294,58.61751709,29.39608996,0.074065826,0.107779444,73.82368142,57.25250299,66.62675803,83.41009086,63.92652076,71.8332416,80.13107736,64.00342342,61.89241573,57.60239955
190,Tamil Nadu,27-07-2018 00:00,30,2018,73,10.4867538,78.835433,36.6771431,26.68714305,0.8,8.232266187,55.07349341,26.68714305,23.87857165,16.79714285,20.50714302,24.04714257,23.47000013,23.01668,24.29428591,24.18714305,24.87714304,0.8,9.6,0,0,27.76,10.1,26.85,15.725,5.533333333,0,36.6771431,31.71142851,30.83571434,31.52714293,32.52714239,31.31999997,32.88442,32.74285752,32.27571378,33.44714301,8.232266187,46.6131243,7.603596847,0.813209499,75.49812444,47.46968569,30.91284294,58.61751709,29.39608996,0.074065826,55.07349341,73.82368142,57.25250299,66.62675803,83.41009086,63.92652076,71.8332416,80.13107736,64.00342342,61.89241573
